transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,account_balance,created_at
3163,100249,2025-08-05,credit,"3,331",58303,2025-10-11 14:55:41
3164,100249,2025-04-18,credit,18428,--,2025-09-12 14:55:41
3165,100249,2025-07-18,credit,6065,82796,2025-07-10 14:55:41
3166,100249,2025-03-26,,8724,,2025-10-26 14:55:41
3167,100250,2025-02-20,debit,10023,39008,2025-08-26 14:55:41
3168,100250,2025-05-20,debit,19031,--,2025-11-27 14:55:41
3169,100250,2025-01-05,,4823,19977,2025-11-20 14:55:41
3170,100250,01/08/2025,,276475,"₹19,977",2025-10-20 14:55:41
3171,100250,2025-03-03,credit,6474,26451,2025-08-22 14:55:41
3172,100250,2025-05-24,,12431,26451,2025-09-22 14:55:41
3173,100250,2025-01-06,credit,11108,"37,559",2025-12-01 14:55:41
3174,100250,2025-07-11,debit,15063,22496,2025-10-08 14:55:41
3175,100250,2025-08-24,credit,4763,"27,259",2026-01-17 14:55:41
3176,100250,2025-06-17,,888,27259,2025-11-02 14:55:41
3177,100250,2025-08-08,,6288,27259,2025-10-13 14:55:41
3178,100251,2025-08-26,credit,615,--,2025-09-14 14:55:41
3179,100251,2025-02-06,,13892,16052,2025-10-19 14:55:41
3180,100251,04/09/2025,credit,"₹1,854",17906,2025-09-22 14:55:41
3181,100251,2025-10-24,credit,9020,26926,2025-09-26 14:55:41
3182,100251,2025-12-13,credit,3604,"30,530",2025-10-10 14:55:41
3183,100251,2025-10-10,debit,9084,"₹21,446",2025-09-09 14:55:41
3184,100251,2025-09-21,,16259,21446,2025-09-10 14:55:41
3185,100251,2025-04-22,debit,11610,9836,2025-12-03 14:55:41
3186,100251,11/05/2025,,6340,9836,2025-09-27 14:55:41
3187,100251,2025-06-17,debit,16194,₹0,2025-07-07 14:55:41
3188,100251,2025-04-22,debit,15021,0,2025-07-06 14:55:41
3189,100251,2025-02-04,debit,782,0,2025-10-31 14:55:41
3190,100251,2025-11-26,credit,8063,0,2025-12-06 14:55:41
3191,100251,2025-04-22,,3667,0,2025-11-21 14:55:41
3192,100251,2025-13-40,,2255,0,2026-01-12 14:55:41
3193,100252,26/01/2025,debit,14362,25575,2025-08-31 14:55:41
3194,100252,2025-02-21,,7498,25575,2025-07-21 14:55:41
3195,100252,2025-02-08,,5460,"25,575",2025-09-30 14:55:41
3196,100252,2025-01-27,,14052,25575,2025-12-28 14:55:41
3197,100252,2025-11-25,debit,12938,--,2025-12-07 14:55:41
3198,100252,2025-07-30,debit,"1,843",10794,2025-12-09 14:55:41
3199,100252,2025-12-15,credit,8554,19348,2025-07-22 14:55:41
3200,100252,27/05/2025,credit,N/A,20645,2025-10-04 14:55:41
3201,100252,2025-06-28,,--,20645,2025-09-20 14:55:41
3202,100252,28/11/2025,credit,9063,29708,2025-10-17 14:55:41
3203,100252,2025-10-22,credit,2911,32619,2025-08-11 14:55:41
3204,100252,2025-03-17,debit,16135,16484,2025-12-06 14:55:41
3205,100252,2025-03-31,credit,12009,28493,2025-12-25 14:55:41
3206,100252,2025-11-22,credit,4040,32533,2025-12-23 14:55:41
3207,100252,2025-07-10,credit,7104,39637,2025-12-08 14:55:41
3208,100252,2025-04-16,debit,12049,27588,2025-12-06 14:55:41
3209,100252,2025-03-19,,7420,"27,588",2025-10-20 14:55:41
3210,100252,2025-13-40,,14370,27588,2025-10-14 14:55:41
3211,100252,2025-08-05,,8687,27588,2025-10-31 14:55:41
3212,100253,2025-05-31,credit,15792,N/A,2025-09-06 14:55:41
3213,100253,2025-04-04,,,56972,2025-08-09 14:55:41
3214,100253,2025-09-18,debit,7329,49643,2025-12-14 14:55:41
3215,100253,2025-04-15,,2909,"49,643",2025-11-28 14:55:41
3216,100253,2025-11-23,debit,1001,"48,642",2025-11-05 14:55:41
3217,100253,2025-08-17,debit,11258,37384,2025-07-13 14:55:41
3218,100253,2025-05-03,debit,19536,17848,2025-10-24 14:55:41
3219,100253,2025-04-06,,19314,17848,2025-07-03 14:55:41
3220,100253,2025-12-05,,12990,17848,2025-08-05 14:55:41
3221,100253,2025-13-40,debit,--,8206,2025-12-09 14:55:41
3222,100254,29/07/2025,debit,"₹9,008",10383,2025-09-07 14:55:41
3223,100254,2025-02-09,,12523,10383,2025-08-17 14:55:41
3224,100254,2025-02-09,credit,12793,--,2025-10-12 14:55:41
3225,100254,2025-10-27,,12576,23176,2025-12-21 14:55:41
3226,100254,2025-05-07,debit,6447,16729,2025-10-03 14:55:41
3227,100254,2025-06-12,,1332,"₹16,729",2025-08-30 14:55:41
3228,100254,2025-11-12,,254,16729,2025-10-11 14:55:41
3229,100254,2025-09-27,credit,"3,206",19935,2025-11-26 14:55:41
3230,100254,2025-01-15,credit,13765,33700,2025-11-12 14:55:41
3231,100254,2025-05-21,credit,"₹16,189",49889,2025-07-20 14:55:41
3232,100254,2025-09-12,debit,7160,42729,2025-12-29 14:55:41
3233,100255,2025-05-01,,"9,933",20951,2025-10-25 14:55:41
3234,100255,2025-07-13,,8766,20951,2025-09-05 14:55:41
3235,100255,2025-08-31,debit,"15,360",5591,2025-12-08 14:55:41
3236,100255,2025-07-03,,"14,642",5591,2025-12-30 14:55:41
3237,100255,2025-03-01,debit,755,4836,2025-08-31 14:55:41
3238,100255,2025-02-11,,--,"4,836",2025-10-12 14:55:41
3239,100256,2025-07-23,credit,"₹18,328",30302,2026-01-13 14:55:41
3240,100256,2025-02-06,debit,N/A,10377,2025-12-05 14:55:41
3241,100256,2025-10-07,,789,--,2025-08-03 14:55:41
3242,100256,2025-02-17,,260350,10377,2025-07-21 14:55:41
3243,100256,2025-07-27,credit,15451,25828,2026-01-05 14:55:41
3244,100256,2025-10-21,,435,25828,2025-11-20 14:55:41
3245,100256,2025-04-17,debit,1092,"₹24,736",2026-01-08 14:55:41
3246,100256,2025-10-24,debit,12581,12155,2025-07-15 14:55:41
3247,100256,2025-02-22,credit,"7,452",19607,2025-08-20 14:55:41
3248,100256,2025-03-19,debit,203,19404,2025-10-02 14:55:41
3249,100256,2025-05-04,credit,18663,38067,2025-10-17 14:55:41
3250,100256,2025-04-14,credit,,"41,582",2025-11-02 14:55:41
3251,100256,2025-03-15,,"12,559",41582,2025-12-17 14:55:41
3252,100256,2025-07-06,credit,782,42364,2025-10-17 14:55:41
3253,100256,2025-12-13,,9717,"42,364",2025-07-06 14:55:41
3254,100256,2025-11-04,credit,"4,802",47166,2025-08-30 14:55:41
3255,100256,2025-01-05,debit,₹718,46448,2025-10-22 14:55:41
3256,100256,2025-10-25,credit,12975,59423,2025-12-24 14:55:41
3257,100256,2025-11-29,credit,4963,64386,2025-08-16 14:55:41
3258,100257,2025-10-04,,18487,--,2026-01-17 14:55:41
3259,100257,2025-10-13,debit,2832,26019,2025-09-15 14:55:41
3260,100257,2025-06-02,credit,"₹8,474",34493,2025-07-26 14:55:41
3261,100257,2025-08-14,debit,11246,,2025-08-27 14:55:41
3262,100257,2025-01-27,credit,805,24052,2025-10-01 14:55:41
3263,100257,2025-13-40,credit,14915,38967,2025-08-14 14:55:41
3264,100257,2025-13-40,credit,8754,47721,2025-09-26 14:55:41
3265,100257,2025-04-13,debit,₹397,47324,2025-10-17 14:55:41
3266,100257,2025-06-16,credit,2830,N/A,2026-01-10 14:55:41
3267,100257,2025-06-28,debit,2469,47685,2025-09-25 14:55:41
3268,100257,2025-06-30,,8987,47685,2025-08-14 14:55:41
3269,100257,2025-11-14,,3585,47685,2025-08-21 14:55:41
3270,100257,2025-12-06,debit,"₹14,423",33262,2025-10-11 14:55:41
3271,100257,2025-07-30,debit,12521,--,2025-08-28 14:55:41
3272,100257,2025-07-01,credit,2747,23488,2025-08-24 14:55:41
3273,100257,2025-03-22,debit,15552,--,2026-01-15 14:55:41
3274,100258,2025-06-22,credit,8420,50618,2025-11-15 14:55:41
3275,100258,2025-12-12,,17944,50618,2025-08-26 14:55:41
3276,100258,2025-09-29,credit,11632,62250,2025-10-23 14:55:41
3277,100258,2025-08-11,debit,7386,54864,2025-09-05 14:55:41
3278,100258,2025-02-24,,14315,"₹54,864",2026-01-01 14:55:41
3279,100258,2025-11-29,credit,769,55633,2025-10-19 14:55:41
3280,100258,2025-06-01,debit,11614,44019,2025-12-19 14:55:41
3281,100258,2025-05-08,,15096,44019,2025-07-24 14:55:41
3282,100258,2025-06-13,,12411,44019,2025-08-26 14:55:41
3283,100258,2025-07-30,credit,5576,49595,2026-01-07 14:55:41
3284,100258,2025-11-22,,2783,49595,2025-12-21 14:55:41
3285,100258,2025-05-17,credit,"7,853",57448,2025-12-10 14:55:41
3286,100258,2025-09-18,debit,12804,44644,2025-10-19 14:55:41
3287,100258,2025-11-19,credit,19304,63948,2025-09-30 14:55:41
3288,100258,2025-08-16,debit,7245,56703,2025-11-11 14:55:41
3289,100258,2025-02-09,credit,11487,68190,2025-10-04 14:55:41
3290,100259,2025-05-28,debit,--,36816,2025-07-09 14:55:41
3291,100259,2025-06-27,debit,4166,32650,2025-10-31 14:55:41
3292,100259,2025-04-11,credit,3401,--,2025-09-18 14:55:41
3293,100259,2025-01-11,credit,18072,54123,2025-12-17 14:55:41
3294,100259,2025-12-09,debit,15729,38394,2025-09-07 14:55:41
3295,100259,2025-01-26,,8870,38394,2025-11-06 14:55:41
3296,100259,2025-13-40,,6248,38394,2025-10-13 14:55:41
3297,100259,2025-10-08,debit,7328,31066,2025-12-25 14:55:41
3298,100260,2025-13-40,credit,19515,,2025-11-20 14:55:41
3299,100260,2025-11-26,,"₹7,731",50099,2025-08-22 14:55:41
3300,100260,2025-09-03,credit,18578,68677,2025-07-15 14:55:41
3301,100260,2025-03-10,,5487,"₹68,677",2025-10-21 14:55:41
3302,100260,2025-12-05,,6275,68677,2025-10-08 14:55:41
3303,100260,2025-13-40,credit,8015,76692,2025-10-06 14:55:41
3304,100260,2025-09-20,debit,"10,350",66342,2025-09-04 14:55:41
3305,100260,2025-01-03,debit,"1,192","65,150",2025-07-30 14:55:41
3306,100260,2025-11-10,,7454,65150,2026-01-03 14:55:41
3307,100260,2025-03-22,credit,14881,80031,2025-10-28 14:55:41
3308,100260,2025-08-05,,17127,--,2025-08-09 14:55:41
3309,100261,2025-12-15,credit,11362,18858,2026-01-04 14:55:41
3310,100261,2025-07-20,debit,18305,553,2025-11-08 14:55:41
3311,100261,2025-13-40,credit,"18,594","₹19,147",2025-12-08 14:55:41
3312,100261,2025-10-16,credit,13956,33103,2025-09-25 14:55:41
3313,100261,2025-13-40,debit,2501,30602,2025-10-05 14:55:41
3314,100261,2025-08-02,credit,11073,41675,2025-09-30 14:55:41
3315,100261,2025-09-01,debit,2639,39036,2025-10-06 14:55:41
3316,100261,2025-05-06,,8280,39036,2025-09-10 14:55:41
3317,100261,2025-04-25,debit,15989,23047,2025-08-14 14:55:41
3318,100261,2025-06-24,,7858,23047,2025-11-29 14:55:41
3319,100261,2025-06-10,,N/A,23047,2025-12-15 14:55:41
3320,100261,2025-06-17,credit,6177,"29,224",2025-09-17 14:55:41
3321,100261,2025-03-31,,11107,"29,224",2025-12-21 14:55:41
3322,100261,2025-05-01,debit,--,15556,2025-07-16 14:55:41
3323,100261,2025-06-06,credit,16284,31840,2026-01-15 14:55:41
3324,100261,2025-07-13,debit,"10,653",21187,2025-08-19 14:55:41
3325,100261,2025-01-03,debit,16663,4524,2026-01-09 14:55:41
3326,100261,2025-08-31,debit,19469,0,2025-09-25 14:55:41
3327,100262,2025-06-05,,"₹12,587","32,115",2025-09-13 14:55:41
3328,100262,2025-01-03,debit,13120,18995,2025-08-10 14:55:41
3329,100262,2025-05-27,credit,,20859,2025-12-19 14:55:41
3330,100262,2025-12-13,credit,"11,435","32,294",2025-11-03 14:55:41
3331,100262,2025-07-12,debit,19887,12407,2025-07-25 14:55:41
3332,100262,2025-07-19,,14996,12407,2025-10-11 14:55:41
3333,100262,2025-05-19,credit,N/A,26301,2025-10-30 14:55:41
3334,100262,2025-10-30,debit,19480,6821,2025-07-26 14:55:41
3335,100262,2025-08-28,debit,17158,0,2025-11-21 14:55:41
3336,100262,2025-09-28,debit,"₹8,722",₹0,2025-11-17 14:55:41
3337,100262,2025-11-11,credit,5597,0,2025-07-25 14:55:41
3338,100262,2025-04-22,credit,N/A,0,2025-09-27 14:55:41
3339,100262,2025-11-03,credit,1540,0,2025-09-15 14:55:41
3340,100262,2025-05-09,credit,12703,6332,2025-09-26 14:55:41
3341,100262,2025-11-29,,12333,6332,2025-09-16 14:55:41
3342,100263,2025-07-05,,6810,40728,2025-11-23 14:55:41
3343,100263,2025-10-30,debit,15655,"₹25,073",2025-08-16 14:55:41
3344,100263,2025-05-17,,983,25073,2025-11-26 14:55:41
3345,100263,2025-09-29,credit,12555,37628,2025-10-10 14:55:41
3346,100263,2025-05-20,,17269,37628,2025-09-07 14:55:41
3347,100263,2025-09-24,debit,"7,800","₹29,828",2025-10-27 14:55:41
3348,100263,2025-11-17,debit,1934,27894,2025-09-24 14:55:41
3349,100263,2025-06-04,debit,11458,"16,436",2025-09-22 14:55:41
3350,100263,2025-03-26,,"15,773","16,436",2025-08-14 14:55:41
3351,100263,2025-05-11,debit,438,15998,2025-10-29 14:55:41
3352,100263,2025-13-40,,"3,973",15998,2025-09-22 14:55:41
3353,100263,2025-08-30,debit,1163,14835,2025-08-10 14:55:41
3354,100263,2025-06-16,debit,15006,0,2025-07-04 14:55:41
3355,100263,2025-07-22,credit,3214,3043,2025-10-05 14:55:41
3356,100263,2025-09-29,debit,2493,550,2025-09-03 14:55:41
3357,100263,2025-13-40,credit,4866,5416,2025-11-01 14:55:41
3358,100263,2025-05-11,debit,13192,0,2025-11-21 14:55:41
3359,100263,2025-05-19,credit,8611,₹835,2025-10-12 14:55:41
3360,100263,2025-10-05,,1229,835,2025-09-10 14:55:41
3361,100263,2025-01-06,credit,"19,507",,2025-08-08 14:55:41
3362,100264,2025-08-04,,"1,492",41566,2025-10-29 14:55:41
3363,100264,2025-06-04,credit,"₹9,125",50691,2025-11-10 14:55:41
3364,100264,2025-03-17,debit,14065,36626,2025-07-15 14:55:41
3365,100264,2025-10-21,,6666,36626,2025-10-30 14:55:41
3366,100264,2025-01-12,credit,18268,54894,2025-07-18 14:55:41
3367,100264,2025-04-01,,12127,54894,2026-01-01 14:55:41
3368,100264,2025-09-08,credit,6117,61011,2025-10-15 14:55:41
3369,100264,2025-07-06,debit,"₹14,273","46,738",2025-09-01 14:55:41
3370,100264,2025-07-31,debit,5886,40852,2025-07-09 14:55:41
3371,100264,2025-03-31,,"₹16,916",40852,2025-11-24 14:55:41
3372,100264,2025-11-25,debit,6103,"₹34,749",2025-07-30 14:55:41
3373,100264,2025-11-29,credit,16469,51218,2025-09-10 14:55:41
3374,100264,2026-01-01,debit,11114,40104,2025-11-09 14:55:41
3375,100264,2025-09-16,,10597,40104,2026-01-04 14:55:41
3376,100264,2025-12-11,debit,9028,,2025-08-10 14:55:41
3377,100264,2025-02-26,credit,11628,--,2026-01-17 14:55:41
3378,100264,2025-06-12,,9141,42704,2025-07-07 14:55:41
3379,100264,2025-01-10,,"10,699",--,2025-07-08 14:55:41
3380,100265,2025-08-31,,16469,,2026-01-08 14:55:41
3381,100265,2025-05-21,,7054,,2025-10-25 14:55:41
3382,100265,2025-12-31,debit,11544,₹0,2025-08-15 14:55:41
3383,100265,2025-07-17,debit,14702,0,2025-08-22 14:55:41
3384,100265,2025-04-18,credit,1166,0,2025-09-26 14:55:41
3385,100265,2025-09-30,credit,"17,545",0,2025-09-09 14:55:41
3386,100265,2025-08-18,,6706,0,2025-08-09 14:55:41
3387,100265,2025-12-16,,9781,0,2025-11-04 14:55:41
3388,100265,04/08/2025,credit,10665,7264,2025-09-25 14:55:41
3389,100265,2025-10-02,,16832,"7,264",2026-01-09 14:55:41
3390,100265,2025-01-19,debit,11387,0,2025-08-21 14:55:41
3391,100265,2025-08-26,debit,7020,0,2025-09-13 14:55:41
3392,100265,2025-03-28,credit,5083,,2025-09-17 14:55:41
3393,100265,22/02/2025,,16052,0,2025-12-02 14:55:41
3394,100265,2025-04-12,debit,16200,0,2025-08-09 14:55:41
3395,100265,2025-03-07,debit,2905,0,2026-01-01 14:55:41
3396,100266,2025-10-22,credit,11556,58062,2025-08-31 14:55:41
3397,100266,18/12/2025,credit,574,58636,2025-12-03 14:55:41
3398,100266,2025-03-24,,1731,58636,2025-10-13 14:55:41
3399,100266,2025-05-19,credit,"1,434",60070,2025-12-24 14:55:41
3400,100266,2025-13-40,credit,4482,64552,2025-12-19 14:55:41
3401,100266,2025-01-26,debit,2208,62344,2025-08-12 14:55:41
3402,100266,2025-05-12,credit,"18,005",80349,2025-11-13 14:55:41
3403,100266,2025-10-01,,1723,80349,2025-11-09 14:55:41
3404,100266,2025-12-15,debit,11047,,2025-11-21 14:55:41
3405,100266,2025-04-27,debit,15311,53991,2025-09-14 14:55:41
3406,100266,2025-02-13,credit,19307,73298,2025-09-16 14:55:41
3407,100266,2025-10-05,,13379,"73,298",2025-11-24 14:55:41
3408,100266,2025-04-20,credit,,82140,2026-01-11 14:55:41
3409,100266,2025-08-29,debit,11260,70880,2025-11-04 14:55:41
3410,100266,2025-02-16,debit,7108,63772,2025-08-08 14:55:41
3411,100266,2025-04-10,debit,16811,46961,2025-07-26 14:55:41
3412,100266,2025-01-16,,1934,46961,2025-08-07 14:55:41
3413,100266,2025-01-08,,17092,--,2026-01-12 14:55:41
3414,100266,27/12/2025,credit,2168,49129,2025-12-25 14:55:41
3415,100266,2025-08-17,credit,"13,460","62,589",2025-08-02 14:55:41
3416,100267,01/05/2025,debit,--,24692,2025-12-19 14:55:41
3417,100267,2025-08-21,credit,13141,37833,2025-10-31 14:55:41
3418,100267,2025-09-01,credit,11666,49499,2025-09-20 14:55:41
3419,100267,2025-04-07,debit,5849,43650,2025-07-24 14:55:41
3420,100267,2025-09-05,credit,18961,"62,611",2025-07-30 14:55:41
3421,100267,2025-12-04,debit,,61424,2026-01-02 14:55:41
3422,100267,2025-11-28,credit,11706,73130,2025-08-09 14:55:41
3423,100267,2025-03-15,credit,2099,75229,2025-12-29 14:55:41
3424,100267,06/07/2025,,11490,75229,2025-11-04 14:55:41
3425,100267,2025-03-07,,19194,75229,2025-07-06 14:55:41
3426,100267,2025-06-15,,13589,N/A,2025-08-23 14:55:41
3427,100267,2025-06-30,credit,17304,92533,2025-10-27 14:55:41
3428,100267,2025-02-02,,17314,92533,2025-09-15 14:55:41
3429,100267,2025-12-27,debit,3283,89250,2025-11-04 14:55:41
3430,100267,2025-11-14,debit,"₹9,573","₹79,677",2025-07-15 14:55:41
3431,100267,2025-09-06,credit,19993,99670,2025-12-05 14:55:41
3432,100267,2025-10-30,credit,18434,118104,2025-11-26 14:55:41
3433,100267,2025-04-07,debit,17279,100825,2025-10-06 14:55:41
3434,100268,2025-02-24,,14694,17784,2025-07-18 14:55:41
3435,100268,2025-03-09,debit,13337,4447,2025-08-19 14:55:41
3436,100268,2025-09-03,debit,2564,"₹1,883",2025-10-26 14:55:41
3437,100268,2025-08-22,credit,"272,950",274833,2025-07-20 14:55:41
3438,100268,2025-01-24,debit,13831,"₹261,002",2025-11-15 14:55:41
3439,100269,2025-01-25,debit,N/A,11798,2025-12-16 14:55:41
3440,100269,2025-07-06,credit,9602,"₹21,400",2025-08-01 14:55:41
3441,100269,07/07/2025,credit,10332,31732,2025-11-11 14:55:41
3442,100269,2025-11-28,,"3,778",31732,2025-08-06 14:55:41
3443,100269,2025-02-11,,5751,31732,2025-11-14 14:55:41
3444,100269,2025-12-31,credit,3445,35177,2025-12-22 14:55:41
3445,100269,2025-07-18,,N/A,"35,177",2025-07-27 14:55:41
3446,100269,2025-05-20,debit,18875,"16,302",2025-07-08 14:55:41
3447,100269,2025-03-24,credit,18752,"35,054",2025-10-10 14:55:41
3448,100269,2025-06-02,credit,5264,40318,2025-08-07 14:55:41
3449,100269,2025-13-40,credit,--,57710,2025-10-04 14:55:41
3450,100269,2025-01-08,,467,"₹57,710",2025-08-29 14:55:41
3451,100269,2025-01-05,,207675,57710,2025-10-08 14:55:41
3452,100269,2025-13-40,,5451,"57,710",2025-11-30 14:55:41
3453,100269,2025-02-07,credit,17973,--,2025-07-20 14:55:41
3454,100269,2025-07-14,,13031,75683,2025-08-22 14:55:41
3455,100269,2025-02-01,debit,285,75398,2025-12-06 14:55:41
3456,100269,2025-12-23,,10300,75398,2025-07-05 14:55:41
3457,100269,2025-06-07,,5688,75398,2025-09-01 14:55:41
3458,100270,2025-06-16,debit,"₹3,098",38256,2025-10-17 14:55:41
3459,100270,2025-09-17,debit,"₹15,127",23129,2025-11-23 14:55:41
3460,100270,2025-11-09,credit,14443,37572,2025-10-16 14:55:41
3461,100270,2025-12-25,,"5,101",37572,2025-07-28 14:55:41
3462,100270,2025-11-10,debit,2313,--,2025-09-21 14:55:41
3463,100270,2025-09-19,,3341,"35,259",2025-08-13 14:55:41
3464,100270,2025-09-01,,5499,35259,2025-08-20 14:55:41
3465,100270,2025-01-24,,5911,35259,2025-09-01 14:55:41
3466,100270,11/09/2025,,6275,35259,2026-01-12 14:55:41
3467,100270,2025-09-13,debit,7091,28168,2025-08-02 14:55:41
3468,100270,2025-03-08,debit,11467,16701,2026-01-11 14:55:41
3469,100270,2025-10-09,debit,,2596,2025-12-20 14:55:41
3470,100270,2025-04-20,debit,N/A,0,2025-09-16 14:55:41
3471,100271,2025-06-27,credit,18948,28822,2025-11-10 14:55:41
3472,100271,2025-01-27,,11981,--,2025-09-17 14:55:41
3473,100271,2025-08-24,debit,8156,20666,2025-12-15 14:55:41
3474,100271,2025-11-06,credit,3296,23962,2025-11-10 14:55:41
3475,100271,2025-06-08,,2837,"₹23,962",2025-12-08 14:55:41
3476,100272,2025-09-03,debit,15164,22776,2025-07-09 14:55:41
3477,100272,2025-09-15,debit,12591,10185,2025-10-04 14:55:41
3478,100272,2025-07-17,,11999,10185,2025-09-17 14:55:41
3479,100272,2025-12-04,debit,10354,0,2025-10-22 14:55:41
3480,100272,2025-07-28,,8884,0,2025-08-21 14:55:41
3481,100272,2025-11-18,,"9,576",0,2026-01-08 14:55:41
3482,100272,2025-07-18,credit,6616,6447,2025-09-06 14:55:41
3483,100272,2025-07-22,,4152,6447,2025-10-26 14:55:41
3484,100272,26/03/2025,credit,"₹19,037",25484,2025-11-05 14:55:41
3485,100272,2025-12-09,,15281,,2025-12-21 14:55:41
3486,100272,2025-07-14,debit,15298,10186,2026-01-17 14:55:41
3487,100272,2025-09-25,debit,"19,979",0,2025-11-09 14:55:41
3488,100272,2025-11-07,credit,10219,426,2025-09-10 14:55:41
3489,100272,2025-07-21,,3171,426,2025-07-15 14:55:41
3490,100272,2025-12-13,credit,"17,883",18309,2025-12-31 14:55:41
3491,100273,2025-01-20,,N/A,,2025-10-28 14:55:41
3492,100273,2025-09-09,debit,2235,35752,2025-10-23 14:55:41
3493,100273,04/10/2025,debit,14075,"21,677",2025-09-07 14:55:41
3494,100273,2025-01-19,debit,17187,4490,2025-10-20 14:55:41
3495,100273,2025-06-08,credit,5804,10294,2025-11-27 14:55:41
3496,100273,2025-07-10,,17119,10294,2025-12-22 14:55:41
3497,100273,2025-04-03,,15444,10294,2025-09-08 14:55:41
3498,100273,2025-04-14,credit,--,26740,2026-01-09 14:55:41
3499,100273,2025-02-09,credit,316550,343290,2025-11-25 14:55:41
3500,100273,2025-12-16,debit,267,343023,2025-11-16 14:55:41
3501,100273,2025-07-24,debit,2619,340404,2026-01-08 14:55:41
3502,100273,2025-06-20,credit,3301,343705,2025-11-20 14:55:41
3503,100273,2025-02-19,debit,4482,339223,2025-07-11 14:55:41
3504,100273,2025-06-10,,"12,116","₹339,223",2025-11-16 14:55:41
3505,100273,2025-13-40,debit,5238,333985,2025-11-18 14:55:41
3506,100273,2025-07-28,credit,,337983,2025-08-16 14:55:41
3507,100273,2025-07-07,,"5,610",337983,2025-07-31 14:55:41
3508,100273,2025-06-22,debit,11921,"326,062",2025-08-28 14:55:41
3509,100273,2025-04-19,,18675,326062,2025-10-21 14:55:41
3510,100274,2025-04-18,credit,434750,"₹482,374",2026-01-17 14:55:41
3511,100274,2025-05-29,credit,10160,"₹492,534",2026-01-14 14:55:41
3512,100274,2025-12-15,debit,11570,480964,2025-08-05 14:55:41
3513,100274,2025-10-02,debit,19557,"₹461,407",2025-11-04 14:55:41
3514,100274,2025-05-11,credit,794,"₹462,201",2025-09-30 14:55:41
3515,100274,2025-08-30,credit,8269,470470,2025-12-25 14:55:41
3516,100274,2025-03-18,credit,"₹5,245",475715,2025-07-28 14:55:41
3517,100274,2025-03-04,debit,₹264,475451,2025-11-12 14:55:41
3518,100274,22/03/2025,credit,"₹9,612",485063,2026-01-11 14:55:41
3519,100274,09/03/2025,debit,--,--,2025-10-24 14:55:41
3520,100274,2025-10-29,debit,18785,448829,2025-10-12 14:55:41
3521,100274,2025-09-07,debit,6222,442607,2025-10-13 14:55:41
